ID,Timestamp,Type,Occurences,StackFrame0,StackFrame0_Function,StackFrame0_File,StackFrame0_Line,StackFrame1,StackFrame1_Function,StackFrame1_File,StackFrame1_Line,StackFrame2,StackFrame2_Function,StackFrame2_File,StackFrame2_Line,StackFrame3,StackFrame3_Function,StackFrame3_File,StackFrame3_Line,StackFrame4,StackFrame4_Function,StackFrame4_File,StackFrame4_Line,StackFrame5,StackFrame5_Function,StackFrame5_File,StackFrame5_Line,StackFrame6,StackFrame6_Function,StackFrame6_File,StackFrame6_Line,StackFrame7,StackFrame7_Function,StackFrame7_File,StackFrame7_Line,StackFrame8,StackFrame8_Function,StackFrame8_File,StackFrame8_Line,StackFrame9,StackFrame9_Function,StackFrame9_File,StackFrame9_Line,StackFrame10,StackFrame10_Function,StackFrame10_File,StackFrame10_Line,StackFrame11,StackFrame11_Function,StackFrame11_File,StackFrame11_Line,StackFrame12,StackFrame12_Function,StackFrame12_File,StackFrame12_Line,StackFrame13,StackFrame13_Function,StackFrame13_File,StackFrame13_Line,StackFrame14,StackFrame14_Function,StackFrame14_File,StackFrame14_Line,StackFrame15,StackFrame15_Function,StackFrame15_File,StackFrame15_Line
15573475207376376613,1261752393,write (unpersisted),760,memcpy at libc/string/memcpy.c:29,memcpy,libc/string/memcpy.c,29,_block_writev at runtime/POSIX/./buffers.c:387,_block_writev,runtime/POSIX/./buffers.c,387,_block_write at runtime/POSIX/./buffers.c:403,_block_write,runtime/POSIX/./buffers.c,403,_write_symbolic at runtime/POSIX/./symfs.c:64,_write_symbolic,runtime/POSIX/./symfs.c,64,_write_file at runtime/POSIX/./files.c:209,_write_file,runtime/POSIX/./files.c,209,_clean_write at runtime/POSIX/./fd.c:170,_clean_write,runtime/POSIX/./fd.c,170,_write at runtime/POSIX/./fd.c:413,_write,runtime/POSIX/./fd.c,413,pwrite at runtime/POSIX/./fd.c:426,pwrite,runtime/POSIX/./fd.c,426,nvms_alloc_range at nvmbugs/005_nvm_direct/original_lib/nvms_region.c:633,nvms_alloc_range,nvmbugs/005_nvm_direct/original_lib/nvms_region.c,633,nvm_resize_extent1 at nvmbugs/005_nvm_direct/original_lib/nvm_region.c:2819,nvm_resize_extent1,nvmbugs/005_nvm_direct/original_lib/nvm_region.c,2819,nvm_resize_heap at nvmbugs/005_nvm_direct/original_lib/nvm_heap.c:975,nvm_resize_heap,nvmbugs/005_nvm_direct/original_lib/nvm_heap.c,975,__klee_posix_wrapped_main at nvmbugs/005_nvm_direct/allocs.c:170,__klee_posix_wrapped_main,nvmbugs/005_nvm_direct/allocs.c,170,__klee_posix_ctor_stub_insert_point at runtime/POSIX/./klee_init_env.c:555,__klee_posix_ctor_stub_insert_point,runtime/POSIX/./klee_init_env.c,555,__user_main at runtime/POSIX/./klee_init_env.c:563,__user_main,runtime/POSIX/./klee_init_env.c,563,__uClibc_main at libc/misc/internals/__uClibc_main.c:401,__uClibc_main,libc/misc/internals/__uClibc_main.c,401,main,main,,0
7394969461269100299,616720159,write (unpersisted),95,nvm_blk_set at nvmbugs/005_nvm_direct/original_lib/nvm_heap0.h:89,nvm_blk_set,nvmbugs/005_nvm_direct/original_lib/nvm_heap0.h,89,nvm_create_baseheap at nvmbugs/005_nvm_direct/original_lib/nvm_heap.c:359,nvm_create_baseheap,nvmbugs/005_nvm_direct/original_lib/nvm_heap.c,359,nvm_create_heap at nvmbugs/005_nvm_direct/original_lib/nvm_heap.c:738,nvm_create_heap,nvmbugs/005_nvm_direct/original_lib/nvm_heap.c,738,__klee_posix_wrapped_main at nvmbugs/005_nvm_direct/allocs.c:125,__klee_posix_wrapped_main,nvmbugs/005_nvm_direct/allocs.c,125,__klee_posix_ctor_stub_insert_point at runtime/POSIX/./klee_init_env.c:555,__klee_posix_ctor_stub_insert_point,runtime/POSIX/./klee_init_env.c,555,__user_main at runtime/POSIX/./klee_init_env.c:563,__user_main,runtime/POSIX/./klee_init_env.c,563,__uClibc_main at libc/misc/internals/__uClibc_main.c:401,__uClibc_main,libc/misc/internals/__uClibc_main.c,401,main,main,,0
6037314989472342574,568303567,write (unpersisted),760,memcpy at libc/string/memcpy.c:29,memcpy,libc/string/memcpy.c,29,_block_writev at runtime/POSIX/./buffers.c:387,_block_writev,runtime/POSIX/./buffers.c,387,_block_write at runtime/POSIX/./buffers.c:403,_block_write,runtime/POSIX/./buffers.c,403,_write_symbolic at runtime/POSIX/./symfs.c:64,_write_symbolic,runtime/POSIX/./symfs.c,64,_write_file at runtime/POSIX/./files.c:209,_write_file,runtime/POSIX/./files.c,209,_clean_write at runtime/POSIX/./fd.c:170,_clean_write,runtime/POSIX/./fd.c,170,_write at runtime/POSIX/./fd.c:413,_write,runtime/POSIX/./fd.c,413,pwrite at runtime/POSIX/./fd.c:426,pwrite,runtime/POSIX/./fd.c,426,nvms_alloc_range at nvmbugs/005_nvm_direct/original_lib/nvms_region.c:633,nvms_alloc_range,nvmbugs/005_nvm_direct/original_lib/nvms_region.c,633,nvm_add_extent at nvmbugs/005_nvm_direct/original_lib/nvm_region.c:2239,nvm_add_extent,nvmbugs/005_nvm_direct/original_lib/nvm_region.c,2239,nvm_create_heap at nvmbugs/005_nvm_direct/original_lib/nvm_heap.c:727,nvm_create_heap,nvmbugs/005_nvm_direct/original_lib/nvm_heap.c,727,__klee_posix_wrapped_main at nvmbugs/005_nvm_direct/allocs.c:125,__klee_posix_wrapped_main,nvmbugs/005_nvm_direct/allocs.c,125,__klee_posix_ctor_stub_insert_point at runtime/POSIX/./klee_init_env.c:555,__klee_posix_ctor_stub_insert_point,runtime/POSIX/./klee_init_env.c,555,__user_main at runtime/POSIX/./klee_init_env.c:563,__user_main,runtime/POSIX/./klee_init_env.c,563,__uClibc_main at libc/misc/internals/__uClibc_main.c:401,__uClibc_main,libc/misc/internals/__uClibc_main.c,401,main,main,,0
16640765485847056049,40194413,flush (unnecessary),153,flush_clwb at nvmbugs/005_nvm_direct/original_lib/pmem.c:374,flush_clwb,nvmbugs/005_nvm_direct/original_lib/pmem.c,374,pmem_flush at nvmbugs/005_nvm_direct/original_lib/pmem.c:417,pmem_flush,nvmbugs/005_nvm_direct/original_lib/pmem.c,417,nvms_flush at nvmbugs/005_nvm_direct/original_lib/nvms_misc.c:112,nvms_flush,nvmbugs/005_nvm_direct/original_lib/nvms_misc.c,112,nvm_flush1 at nvmbugs/005_nvm_direct/original_lib/nvm_misc.c:480,nvm_flush1,nvmbugs/005_nvm_direct/original_lib/nvm_misc.c,480,nvm_add_oper at nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c:1429,nvm_add_oper,nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c,1429,nvm_undo at nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c:1763,nvm_undo,nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c,1763,nvm_mutex_array_txset at nvmbugs/005_nvm_direct/original_lib/nvm_locks0.h:226,nvm_mutex_array_txset,nvmbugs/005_nvm_direct/original_lib/nvm_locks0.h,226,nvm_create_region at nvmbugs/005_nvm_direct/original_lib/nvm_region.c:623,nvm_create_region,nvmbugs/005_nvm_direct/original_lib/nvm_region.c,623,__klee_posix_wrapped_main at nvmbugs/005_nvm_direct/allocs.c:72,__klee_posix_wrapped_main,nvmbugs/005_nvm_direct/allocs.c,72,__klee_posix_ctor_stub_insert_point at runtime/POSIX/./klee_init_env.c:555,__klee_posix_ctor_stub_insert_point,runtime/POSIX/./klee_init_env.c,555,__user_main at runtime/POSIX/./klee_init_env.c:563,__user_main,runtime/POSIX/./klee_init_env.c,563,__uClibc_main at libc/misc/internals/__uClibc_main.c:401,__uClibc_main,libc/misc/internals/__uClibc_main.c,401,main,main,,0
4408845429740455890,617180045,flush (unnecessary),46,flush_clwb at nvmbugs/005_nvm_direct/original_lib/pmem.c:374,flush_clwb,nvmbugs/005_nvm_direct/original_lib/pmem.c,374,pmem_flush at nvmbugs/005_nvm_direct/original_lib/pmem.c:417,pmem_flush,nvmbugs/005_nvm_direct/original_lib/pmem.c,417,nvms_flush at nvmbugs/005_nvm_direct/original_lib/nvms_misc.c:112,nvms_flush,nvmbugs/005_nvm_direct/original_lib/nvms_misc.c,112,nvm_persist at nvmbugs/005_nvm_direct/original_lib/nvm_misc.c:525,nvm_persist,nvmbugs/005_nvm_direct/original_lib/nvm_misc.c,525,nvm_txbegin at nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c:545,nvm_txbegin,nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c,545,nvm_set_txconfig at nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c:4497,nvm_set_txconfig,nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c,4497,__klee_posix_wrapped_main at nvmbugs/005_nvm_direct/allocs.c:144,__klee_posix_wrapped_main,nvmbugs/005_nvm_direct/allocs.c,144,__klee_posix_ctor_stub_insert_point at runtime/POSIX/./klee_init_env.c:555,__klee_posix_ctor_stub_insert_point,runtime/POSIX/./klee_init_env.c,555,__user_main at runtime/POSIX/./klee_init_env.c:563,__user_main,runtime/POSIX/./klee_init_env.c,563,__uClibc_main at libc/misc/internals/__uClibc_main.c:401,__uClibc_main,libc/misc/internals/__uClibc_main.c,401,main,main,,0
2425102875946489517,616796958,flush (unnecessary),46,flush_clwb at nvmbugs/005_nvm_direct/original_lib/pmem.c:374,flush_clwb,nvmbugs/005_nvm_direct/original_lib/pmem.c,374,pmem_flush at nvmbugs/005_nvm_direct/original_lib/pmem.c:417,pmem_flush,nvmbugs/005_nvm_direct/original_lib/pmem.c,417,nvms_flush at nvmbugs/005_nvm_direct/original_lib/nvms_misc.c:112,nvms_flush,nvmbugs/005_nvm_direct/original_lib/nvms_misc.c,112,nvm_flush at nvmbugs/005_nvm_direct/original_lib/nvm_misc.c:366,nvm_flush,nvmbugs/005_nvm_direct/original_lib/nvm_misc.c,366,nvm_oncommit at nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c:2243,nvm_oncommit,nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c,2243,nvm_create_heap at nvmbugs/005_nvm_direct/original_lib/nvm_heap.c:747,nvm_create_heap,nvmbugs/005_nvm_direct/original_lib/nvm_heap.c,747,__klee_posix_wrapped_main at nvmbugs/005_nvm_direct/allocs.c:125,__klee_posix_wrapped_main,nvmbugs/005_nvm_direct/allocs.c,125,__klee_posix_ctor_stub_insert_point at runtime/POSIX/./klee_init_env.c:555,__klee_posix_ctor_stub_insert_point,runtime/POSIX/./klee_init_env.c,555,__user_main at runtime/POSIX/./klee_init_env.c:563,__user_main,runtime/POSIX/./klee_init_env.c,563,__uClibc_main at libc/misc/internals/__uClibc_main.c:401,__uClibc_main,libc/misc/internals/__uClibc_main.c,401,main,main,,0
17870940955452511711,616782375,flush (unnecessary),46,flush_clwb at nvmbugs/005_nvm_direct/original_lib/pmem.c:374,flush_clwb,nvmbugs/005_nvm_direct/original_lib/pmem.c,374,pmem_flush at nvmbugs/005_nvm_direct/original_lib/pmem.c:417,pmem_flush,nvmbugs/005_nvm_direct/original_lib/pmem.c,417,nvms_flush at nvmbugs/005_nvm_direct/original_lib/nvms_misc.c:112,nvms_flush,nvmbugs/005_nvm_direct/original_lib/nvms_misc.c,112,nvm_flush1 at nvmbugs/005_nvm_direct/original_lib/nvm_misc.c:480,nvm_flush1,nvmbugs/005_nvm_direct/original_lib/nvm_misc.c,480,nvm_finishNT at nvmbugs/005_nvm_direct/original_lib/nvm_heap.c:584,nvm_finishNT,nvmbugs/005_nvm_direct/original_lib/nvm_heap.c,584,nvm_create_heap at nvmbugs/005_nvm_direct/original_lib/nvm_heap.c:741,nvm_create_heap,nvmbugs/005_nvm_direct/original_lib/nvm_heap.c,741,__klee_posix_wrapped_main at nvmbugs/005_nvm_direct/allocs.c:125,__klee_posix_wrapped_main,nvmbugs/005_nvm_direct/allocs.c,125,__klee_posix_ctor_stub_insert_point at runtime/POSIX/./klee_init_env.c:555,__klee_posix_ctor_stub_insert_point,runtime/POSIX/./klee_init_env.c,555,__user_main at runtime/POSIX/./klee_init_env.c:563,__user_main,runtime/POSIX/./klee_init_env.c,563,__uClibc_main at libc/misc/internals/__uClibc_main.c:401,__uClibc_main,libc/misc/internals/__uClibc_main.c,401,main,main,,0
2923521773542605522,616803923,flush (unnecessary),92,flush_clwb at nvmbugs/005_nvm_direct/original_lib/pmem.c:374,flush_clwb,nvmbugs/005_nvm_direct/original_lib/pmem.c,374,pmem_flush at nvmbugs/005_nvm_direct/original_lib/pmem.c:417,pmem_flush,nvmbugs/005_nvm_direct/original_lib/pmem.c,417,nvms_flush at nvmbugs/005_nvm_direct/original_lib/nvms_misc.c:112,nvms_flush,nvmbugs/005_nvm_direct/original_lib/nvms_misc.c,112,nvm_persist at nvmbugs/005_nvm_direct/original_lib/nvm_misc.c:525,nvm_persist,nvmbugs/005_nvm_direct/original_lib/nvm_misc.c,525,nvm_add_oper at nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c:1430,nvm_add_oper,nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c,1430,nvm_oncommit at nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c:2250,nvm_oncommit,nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c,2250,nvm_create_heap at nvmbugs/005_nvm_direct/original_lib/nvm_heap.c:747,nvm_create_heap,nvmbugs/005_nvm_direct/original_lib/nvm_heap.c,747,__klee_posix_wrapped_main at nvmbugs/005_nvm_direct/allocs.c:125,__klee_posix_wrapped_main,nvmbugs/005_nvm_direct/allocs.c,125,__klee_posix_ctor_stub_insert_point at runtime/POSIX/./klee_init_env.c:555,__klee_posix_ctor_stub_insert_point,runtime/POSIX/./klee_init_env.c,555,__user_main at runtime/POSIX/./klee_init_env.c:563,__user_main,runtime/POSIX/./klee_init_env.c,563,__uClibc_main at libc/misc/internals/__uClibc_main.c:401,__uClibc_main,libc/misc/internals/__uClibc_main.c,401,main,main,,0
17732496053047179240,38519410,write (unpersisted),95,nvm_recover at nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c:5323,nvm_recover,nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c,5323,nvm_create_region at nvmbugs/005_nvm_direct/original_lib/nvm_region.c:607,nvm_create_region,nvmbugs/005_nvm_direct/original_lib/nvm_region.c,607,__klee_posix_wrapped_main at nvmbugs/005_nvm_direct/allocs.c:72,__klee_posix_wrapped_main,nvmbugs/005_nvm_direct/allocs.c,72,__klee_posix_ctor_stub_insert_point at runtime/POSIX/./klee_init_env.c:555,__klee_posix_ctor_stub_insert_point,runtime/POSIX/./klee_init_env.c,555,__user_main at runtime/POSIX/./klee_init_env.c:563,__user_main,runtime/POSIX/./klee_init_env.c,563,__uClibc_main at libc/misc/internals/__uClibc_main.c:401,__uClibc_main,libc/misc/internals/__uClibc_main.c,401,main,main,,0
8529485526922528050,272246768,flush (unnecessary),95,flush_clwb at nvmbugs/005_nvm_direct/original_lib/pmem.c:374,flush_clwb,nvmbugs/005_nvm_direct/original_lib/pmem.c,374,pmem_flush at nvmbugs/005_nvm_direct/original_lib/pmem.c:417,pmem_flush,nvmbugs/005_nvm_direct/original_lib/pmem.c,417,nvms_flush at nvmbugs/005_nvm_direct/original_lib/nvms_misc.c:112,nvms_flush,nvmbugs/005_nvm_direct/original_lib/nvms_misc.c,112,nvm_persist at nvmbugs/005_nvm_direct/original_lib/nvm_misc.c:525,nvm_persist,nvmbugs/005_nvm_direct/original_lib/nvm_misc.c,525,nvm_add_oper at nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c:1430,nvm_add_oper,nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c,1430,nvm_undo at nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c:1763,nvm_undo,nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c,1763,nvm_add_extent at nvmbugs/005_nvm_direct/original_lib/nvm_region.c:2216,nvm_add_extent,nvmbugs/005_nvm_direct/original_lib/nvm_region.c,2216,nvm_create_heap at nvmbugs/005_nvm_direct/original_lib/nvm_heap.c:727,nvm_create_heap,nvmbugs/005_nvm_direct/original_lib/nvm_heap.c,727,__klee_posix_wrapped_main at nvmbugs/005_nvm_direct/allocs.c:125,__klee_posix_wrapped_main,nvmbugs/005_nvm_direct/allocs.c,125,__klee_posix_ctor_stub_insert_point at runtime/POSIX/./klee_init_env.c:555,__klee_posix_ctor_stub_insert_point,runtime/POSIX/./klee_init_env.c,555,__user_main at runtime/POSIX/./klee_init_env.c:563,__user_main,runtime/POSIX/./klee_init_env.c,563,__uClibc_main at libc/misc/internals/__uClibc_main.c:401,__uClibc_main,libc/misc/internals/__uClibc_main.c,401,main,main,,0
7248556911355208194,617576281,flush (unnecessary),46,flush_clwb at nvmbugs/005_nvm_direct/original_lib/pmem.c:374,flush_clwb,nvmbugs/005_nvm_direct/original_lib/pmem.c,374,pmem_flush at nvmbugs/005_nvm_direct/original_lib/pmem.c:417,pmem_flush,nvmbugs/005_nvm_direct/original_lib/pmem.c,417,nvms_flush at nvmbugs/005_nvm_direct/original_lib/nvms_misc.c:112,nvms_flush,nvmbugs/005_nvm_direct/original_lib/nvms_misc.c,112,nvm_persist at nvmbugs/005_nvm_direct/original_lib/nvm_misc.c:525,nvm_persist,nvmbugs/005_nvm_direct/original_lib/nvm_misc.c,525,nvm_add_oper at nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c:1430,nvm_add_oper,nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c,1430,nvm_undo at nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c:1763,nvm_undo,nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c,1763,nvm_apply_undo at nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c:3292,nvm_apply_undo,nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c,3292,nvm_rollback at nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c:3747,nvm_rollback,nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c,3747,nvm_alloc at nvmbugs/005_nvm_direct/original_lib/nvm_heap.c:1699,nvm_alloc,nvmbugs/005_nvm_direct/original_lib/nvm_heap.c,1699,nvm_set_txconfig at nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c:4533,nvm_set_txconfig,nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c,4533,__klee_posix_wrapped_main at nvmbugs/005_nvm_direct/allocs.c:144,__klee_posix_wrapped_main,nvmbugs/005_nvm_direct/allocs.c,144,__klee_posix_ctor_stub_insert_point at runtime/POSIX/./klee_init_env.c:555,__klee_posix_ctor_stub_insert_point,runtime/POSIX/./klee_init_env.c,555,__user_main at runtime/POSIX/./klee_init_env.c:563,__user_main,runtime/POSIX/./klee_init_env.c,563,__uClibc_main at libc/misc/internals/__uClibc_main.c:401,__uClibc_main,libc/misc/internals/__uClibc_main.c,401,main,main,,0
16649367151954224016,617057128,flush (unnecessary),46,flush_clwb at nvmbugs/005_nvm_direct/original_lib/pmem.c:374,flush_clwb,nvmbugs/005_nvm_direct/original_lib/pmem.c,374,pmem_flush at nvmbugs/005_nvm_direct/original_lib/pmem.c:417,pmem_flush,nvmbugs/005_nvm_direct/original_lib/pmem.c,417,nvms_flush at nvmbugs/005_nvm_direct/original_lib/nvms_misc.c:112,nvms_flush,nvmbugs/005_nvm_direct/original_lib/nvms_misc.c,112,nvm_persist at nvmbugs/005_nvm_direct/original_lib/nvm_misc.c:525,nvm_persist,nvmbugs/005_nvm_direct/original_lib/nvm_misc.c,525,nvm_add_oper at nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c:1430,nvm_add_oper,nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c,1430,nvm_undo at nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c:1763,nvm_undo,nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c,1763,nvm_inuse_callback at nvmbugs/005_nvm_direct/original_lib/nvm_heap.c:626,nvm_inuse_callback,nvmbugs/005_nvm_direct/original_lib/nvm_heap.c,626,nvm_commit at nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c:2861,nvm_commit,nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c,2861,nvm_txend at nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c:836,nvm_txend,nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c,836,__klee_posix_wrapped_main at nvmbugs/005_nvm_direct/allocs.c:133,__klee_posix_wrapped_main,nvmbugs/005_nvm_direct/allocs.c,133,__klee_posix_ctor_stub_insert_point at runtime/POSIX/./klee_init_env.c:555,__klee_posix_ctor_stub_insert_point,runtime/POSIX/./klee_init_env.c,555,__user_main at runtime/POSIX/./klee_init_env.c:563,__user_main,runtime/POSIX/./klee_init_env.c,563,__uClibc_main at libc/misc/internals/__uClibc_main.c:401,__uClibc_main,libc/misc/internals/__uClibc_main.c,401,main,main,,0
8389132418515374494,38533568,write (unpersisted),95,nvm_recover at nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c:5341,nvm_recover,nvmbugs/005_nvm_direct/original_lib/nvm_transaction.c,5341,nvm_create_region at nvmbugs/005_nvm_direct/original_lib/nvm_region.c:607,nvm_create_region,nvmbugs/005_nvm_direct/original_lib/nvm_region.c,607,__klee_posix_wrapped_main at nvmbugs/005_nvm_direct/allocs.c:72,__klee_posix_wrapped_main,nvmbugs/005_nvm_direct/allocs.c,72,__klee_posix_ctor_stub_insert_point at runtime/POSIX/./klee_init_env.c:555,__klee_posix_ctor_stub_insert_point,runtime/POSIX/./klee_init_env.c,555,__user_main at runtime/POSIX/./klee_init_env.c:563,__user_main,runtime/POSIX/./klee_init_env.c,563,__uClibc_main at libc/misc/internals/__uClibc_main.c:401,__uClibc_main,libc/misc/internals/__uClibc_main.c,401,main,main,,0
